X,Y,Concentration_Ground
-860.0,-940.0,1.1450086728020822e-08
-860.0,-920.0,2.012628592146379e-08
-860.0,-900.0,3.4580717042932675e-08
-860.0,-880.0,5.871022315898745e-08
-860.0,-860.0,9.881647576742968e-08
-860.0,-840.0,1.6503358955408137e-07
-860.0,-820.0,2.7352015317997513e-07
-860.0,-800.0,4.4978304904510264e-07
-860.0,-780.0,7.336430120408172e-07
-860.0,-760.0,1.1865297851780854e-06
-860.0,-740.0,1.902002728113286e-06
-860.0,-720.0,3.0206134723586614e-06
-860.0,-700.0,4.7504239703373374e-06
-860.0,-680.0,7.39460112866977e-06
-860.0,-660.0,1.138742584301227e-05
-860.0,-640.0,1.733963305973153e-05
-860.0,-620.0,2.6093049477703e-05
-860.0,-600.0,3.8782794883073224e-05
-860.0,-580.0,5.690264588707705e-05
-860.0,-560.0,8.236538722438347e-05
-860.0,-540.0,0.00011754514672178976
-860.0,-520.0,0.00016528323085181752
-860.0,-500.0,0.00022883381040517323
-860.0,-480.0,0.0003117226660228908
-860.0,-460.0,0.0004174936468420985
-860.0,-440.0,0.000549326698759149
-860.0,-420.0,0.0007095312851881968
-860.0,-400.0,0.0008989509959078234
-860.0,-380.0,0.0011163563448964423
-860.0,-360.0,0.0013579443221376731
-860.0,-340.0,0.0016170899810024582
-860.0,-320.0,0.0018844891450150313
-860.0,-300.0,0.0021487789203945467
-860.0,-280.0,0.002397624923774549
-860.0,-260.0,0.0026191416142497537
-860.0,-240.0,0.0028034021670269743
-860.0,-220.0,0.002943737863178216
-860.0,-200.0,0.0030375506756132424
-860.0,-180.0,0.0030864655142291276
-860.0,-160.0,0.003095800082743844
-860.0,-140.0,0.003073482831457934
-860.0,-120.0,0.003028657747052294
-860.0,-100.0,0.0029702531436875566
-860.0,-80.0,0.0029057613033281393
-860.0,-60.0,0.0028403988592910455
-860.0,-40.0,0.0027767240746319833
-860.0,-20.0,0.0027147014777167073
-860.0,0.0,0.0026521402056305277
-860.0,20.0,0.0025853929650066563
-860.0,40.0,0.002510185125254607
-860.0,60.0,0.0024224442114124194
-860.0,80.0,0.002319015776493521
-860.0,100.0,0.002198179544683352
-860.0,120.0,0.0020599163267288494
-860.0,140.0,0.0019059165663378405
-860.0,160.0,0.0017393594109114132
-860.0,180.0,0.00156452093811188
-860.0,200.0,0.0013862872400235108
-860.0,220.0,0.0012096508241670593
-860.0,240.0,0.0010392586178346003
-860.0,260.0,0.0008790605736037747
-860.0,280.0,0.000732084505432899
-860.0,300.0,0.0006003402354876201
-860.0,320.0,0.00048483809640925923
-860.0,340.0,0.00038569527443929803
-860.0,360.0,0.00030229865142908206
-860.0,380.0,0.0002334936757292913
-860.0,400.0,0.00017777362598816763
-860.0,420.0,0.00013345053714925345
-860.0,440.0,9.879639005716274e-05
-860.0,460.0,7.21497401527948e-05
-860.0,480.0,5.198810047863532e-05
-860.0,500.0,3.6969868814801005e-05
-860.0,520.0,2.59514928720228e-05
-860.0,540.0,1.798618904610745e-05
-860.0,560.0,1.2310235382056166e-05
-860.0,580.0,8.322008009697609e-06
-860.0,600.0,5.5578251800961686e-06
-860.0,620.0,3.6675276581276176e-06
-860.0,640.0,2.3917016156318357e-06
-860.0,660.0,1.5416142770195438e-06
-860.0,680.0,9.823054258300395e-07
-860.0,700.0,6.188473587015022e-07
-860.0,720.0,3.8552107968449937e-07
-860.0,740.0,2.3751947781180125e-07
-860.0,760.0,1.447416254906754e-07
-860.0,780.0,8.725396159132282e-08
-860.0,800.0,5.2038691716860174e-08
-860.0,820.0,3.070901032556341e-08
-860.0,840.0,1.7932686015384486e-08
-860.0,860.0,1.036303552222789e-08
-860.0,880.0,5.92581161464356e-09
-860.0,900.0,3.3509081740607192e-09
-860.0,920.0,1.869351327380395e-09
-860.0,940.0,1.0198591191010952e-09
-860.0,960.0,5.266587473203827e-10
-860.0,980.0,2.225920705892914e-10
-860.0,1000.0,0.0
-840.0,-1000.0,0.0
-840.0,-980.0,5.977950473597196e-09
-840.0,-960.0,1.373255261413051e-08
-840.0,-940.0,2.5517050577250802e-08
-840.0,-920.0,4.4650938199986895e-08
-840.0,-900.0,7.635811770056781e-08
-840.0,-880.0,1.2903680376874245e-07
-840.0,-860.0,2.1622381750075719e-07
-840.0,-840.0,3.5963612035103075e-07
-840.0,-820.0,5.938453624694013e-07
-840.0,-800.0,9.7338042624588e-07
-840.0,-780.0,1.583371315939054e-06
-840.0,-760.0,2.555253072156041e-06
-840.0,-740.0,4.089535940904157e-06
-840.0,-720.0,6.488189050112336e-06
-840.0,-700.0,1.0199710290905579e-05
-840.0,-680.0,1.5880334575948066e-05
-840.0,-660.0,2.4474850302027732e-05
-840.0,-640.0,3.731982562528489e-05
-840.0,-620.0,5.6270247095155536e-05
-840.0,-600.0,8.38470890587666e-05
-840.0,-580.0,0.0001233975570131329
-840.0,-560.0,0.00017925115667638807
-840.0,-540.0,0.00025684313410172927
-840.0,-520.0,0.000362762735421109
-840.0,-500.0,0.0005046689681355594
-840.0,-480.0,0.0006910049234944161
-840.0,-460.0,0.0009304396478784547
-840.0,-440.0,0.001230982976738889
-840.0,-420.0,0.0015987635127567843
-840.0,-400.0,0.002036539527801085
-840.0,-380.0,0.0025421231170004444
-840.0,-360.0,0.003107017683467428
-840.0,-340.0,0.0037156556048807067
-840.0,-320.0,0.004345623125999403
-840.0,-300.0,0.0049691309353355985
-840.0,-280.0,0.005555729564524596
-840.0,-260.0,0.006075934748642544
-840.0,-240.0,0.006505123861621841
-840.0,-220.0,0.006826905311335363
-840.0,-200.0,0.007035222618708787
-840.0,-180.0,0.007134730735187457
-840.0,-160.0,0.007139390424015089
-840.0,-140.0,0.00706963629188469
-840.0,-120.0,0.006948760600526473
-840.0,-100.0,0.006799248352271338
-840.0,-80.0,0.006639704541321446
-840.0,-60.0,0.006482796969653328
-840.0,-40.0,0.006334383819839417
-840.0,-20.0,0.006193773268651972
-840.0,0.0,0.006054906186260418
-840.0,20.0,0.005908164559718277
-840.0,40.0,0.005742474982021647
-840.0,60.0,0.005547385160321264
-840.0,80.0,0.005314833747780329
-840.0,100.0,0.0050404045826479785
-840.0,120.0,0.00472394848998072
-840.0,140.0,0.00436955742030151
-840.0,160.0,0.003984971302275397
-840.0,180.0,0.0035805718106818765
-840.0,200.0,0.0031681577923194175
-840.0,220.0,0.002759700356394645
-840.0,240.0,0.0023662459048884926
-840.0,260.0,0.0019970833731034142
-840.0,280.0,0.0016592313023349459
-840.0,300.0,0.0013572438236348545
-840.0,320.0,0.0010932912617642046
-840.0,340.0,0.0008674450903509728
-840.0,360.0,0.0006780881290026438
-840.0,380.0,0.0005223758034141602
-840.0,400.0,0.00039668816687634604
-840.0,420.0,0.00029703035088963207
-840.0,440.0,0.00021935721552637886
-840.0,460.0,0.0001598135516367874
-840.0,480.0,0.0001148928949391197
-840.0,500.0,8.152555369646639e-05
-840.0,520.0,5.711025272774682e-05
-840.0,540.0,3.950466723983037e-05
-840.0,560.0,2.6988986529002034e-05
-840.0,580.0,1.8214369107048974e-05
-840.0,600.0,1.2145418998427876e-05
-840.0,620.0,8.003117543978582e-06
-840.0,640.0,5.212283694674569e-06
-840.0,660.0,3.355748791096471e-06
-840.0,680.0,2.136045892631787e-06
-840.0,700.0,1.3444841641462588e-06
-840.0,720.0,8.369245133941417e-07
-840.0,740.0,5.153014590536347e-07
-840.0,760.0,3.138611940167626e-07
-840.0,780.0,1.8913395658085224e-07
-840.0,800.0,1.1277404357337132e-07
-840.0,820.0,6.654346454415954e-08
-840.0,840.0,3.8859767522351197e-08
-840.0,860.0,2.246029515353422e-08
-840.0,880.0,1.2847172140747677e-08
-840.0,900.0,7.267893270516884e-09
-840.0,920.0,4.056684848851812e-09
-840.0,940.0,2.214551107148735e-09
-840.0,960.0,1.1442886336050046e-09
-840.0,980.0,4.838551307587466e-10
-840.0,1000.0,0.0
-820.0,-1000.0,0.0
-820.0,-980.0,1.322800863780983e-08
-820.0,-960.0,3.0303498505127407e-08
-820.0,-940.0,5.60821388828253e-08
-820.0,-920.0,9.767060413918293e-08
-820.0,-900.0,1.6618490229971267e-07
-820.0,-880.0,2.794041783292656e-07
-820.0,-860.0,4.658651982336931e-07
-820.0,-840.0,7.711943937942631e-07
-820.0,-820.0,1.2678393569453993e-06
-820.0,-800.0,2.069872017121878e-06
-820.0,-780.0,3.3552245276896896e-06
-820.0,-760.0,5.398612239032676e-06
-820.0,-740.0,8.619500698769968e-06
-820.0,-720.0,1.3650745254157875e-05
-820.0,-700.0,2.143485297043745e-05
-820.0,-680.0,3.335594092363853e-05
-820.0,-660.0,5.141596070850639e-05
-820.0,-640.0,7.846294491153749e-05
-820.0,-620.0,0.00011847592115117093
-820.0,-600.0,0.00017690442156234533
-820.0,-580.0,0.00026104861189613445
-820.0,-560.0,0.0003804473378388014
-820.0,-540.0,0.0005472146109247195
-820.0,-520.0,0.000776230309775344
-820.0,-500.0,0.0010850510358941226
-820.0,-480.0,0.0014933700103287736
-820.0,-460.0,0.002021835977979743
-820.0,-440.0,0.0026900644450959005
-820.0,-420.0,0.0035137702599449855
-820.0,-400.0,0.004501143400919786
-820.0,-380.0,0.005648878405757635
-820.0,-360.0,0.0069385994089699475
-820.0,-340.0,0.00833468188101566
-820.0,-320.0,0.009784505645855996
-820.0,-300.0,0.011221858666786072
-820.0,-280.0,0.012573539598425209
-820.0,-260.0,0.013768333472138765
-820.0,-240.0,0.014746741016680553
-820.0,-220.0,0.01546942724527759
-820.0,-200.0,0.0159225046976077
-820.0,-180.0,0.016118468173267193
-820.0,-160.0,0.016092638683216903
-820.0,-140.0,0.015896024057462887
-820.0,-120.0,0.015586241392865699
-820.0,-100.0,0.015218383871610064
-820.0,-80.0,0.014837457313811454
-820.0,-60.0,0.014473431452545635
-820.0,-40.0,0.014139283185538639
-820.0,-20.0,0.01383184373262352
-820.0,0.0,0.013534884393610972
-820.0,20.0,0.013223680387059702
-820.0,40.0,0.012870232701053938
-820.0,60.0,0.012448362848621329
-820.0,80.0,0.011938004719362466
-820.0,100.0,0.01132819290498431
-820.0,120.0,0.010618474668907642
-820.0,140.0,0.009818725473599025
-820.0,160.0,0.008947585739137648
-820.0,180.0,0.008029917766823684
-820.0,200.0,0.007093776401735176
-820.0,220.0,0.006167385503430275
-820.0,240.0,0.005276527578571346
-820.0,260.0,0.004442615802476957
-820.0,280.0,0.0036815626203391114
-820.0,300.0,0.0030034198939827583
-820.0,320.0,0.002412663870083313
-820.0,340.0,0.0019089424368279612
-820.0,360.0,0.0014880890506953836
-820.0,380.0,0.0011432269437877444
-820.0,400.0,0.0008658257062455826
-820.0,420.0,0.0006466179421219172
-820.0,440.0,0.000476327231506457
-820.0,460.0,0.0003461944687525917
-820.0,480.0,0.0002483153786736302
-820.0,500.0,0.0001758176380403006
-820.0,520.0,0.0001229130343164684
-820.0,540.0,8.486064588903667e-05
-820.0,560.0,5.7873385997410534e-05
-820.0,580.0,3.89943941403951e-05
-820.0,600.0,2.596320488990655e-05
-820.0,620.0,1.7085402708407735e-05
-820.0,640.0,1.1114169855314356e-05
-820.0,660.0,7.147995318770203e-06
-820.0,680.0,4.545840136095738e-06
-820.0,700.0,2.8591107309938352e-06
-820.0,720.0,1.7786734247721063e-06
-820.0,740.0,1.0946338822702867e-06
-820.0,760.0,6.665085054111673e-07
-820.0,780.0,4.0156992129439926e-07
-820.0,800.0,2.3943495331626647e-07
-820.0,820.0,1.412972757937664e-07
-820.0,840.0,8.253570784216175e-08
-820.0,860.0,4.772364119078211e-08
-820.0,880.0,2.731267282932618e-08
-820.0,900.0,1.546188903802598e-08
-820.0,920.0,8.637187400924866e-09
-820.0,940.0,4.719126915196438e-09
-820.0,960.0,2.440447282047927e-09
-820.0,980.0,1.0325666081387016e-09
-820.0,1000.0,0.0
-800.0,-1000.0,0.0
-800.0,-980.0,2.8876054898913997e-08
-800.0,-960.0,6.59686875984239e-08
-800.0,-940.0,1.2159243803432113e-07
-800.0,-920.0,2.1073434817347177e-07
-800.0,-900.0,3.566746664651905e-07
-800.0,-880.0,5.96422943089831e-07
-800.0,-860.0,9.890728715622079e-07
-800.0,-840.0,1.6286908149168072e-06
-800.0,-820.0,2.6641003470727543e-06
-800.0,-800.0,4.3289803428889505e-06
-800.0,-780.0,6.987136694737815e-06
-800.0,-760.0,1.1199710757667063e-05
-800.0,-740.0,1.7823491434705045e-05
-800.0,-720.0,2.815236503581755e-05
-800.0,-700.0,4.411708289406323e-05
-800.0,-680.0,6.856151864348601e-05
-800.0,-660.0,0.00010561561114802255
-800.0,-640.0,0.0001611848875747837
-800.0,-620.0,0.00024357175782358458
-800.0,-600.0,0.0003642317232978697
-800.0,-580.0,0.0005386443943996231
-800.0,-560.0,0.0007872402039843557
-800.0,-540.0,0.0011362644352250993
-800.0,-520.0,0.0016183780366589929
-800.0,-500.0,0.002272692643690397
-800.0,-480.0,0.003143830132172799
-800.0,-460.0,0.004279520226862031
-800.0,-440.0,0.0057262660897256104
-800.0,-420.0,0.007522804149033547
-800.0,-400.0,0.009691542437025418
-800.0,-380.0,0.012228895791701062
-800.0,-360.0,0.015096315245860522
-800.0,-340.0,0.018214519067321466
-800.0,-320.0,0.02146355440479916
-800.0,-300.0,0.0246905296273047
-800.0,-280.0,0.027725166926273456
-800.0,-260.0,0.030401165054977364
-800.0,-240.0,0.032579449933216556
-800.0,-220.0,0.034168425572824346
-800.0,-200.0,0.03513671107193467
-800.0,-180.0,0.035515501765700265
-800.0,-160.0,0.03539014404340498
-800.0,-140.0,0.03488302761352833
-800.0,-120.0,0.034131729248180205
-800.0,-100.0,0.03326699551929946
-800.0,-80.0,0.03239457440477603
-800.0,-60.0,0.031583476063811414
-800.0,-40.0,0.030861558987090715
-800.0,-20.0,0.030217914850530866
-800.0,0.0,0.029610604766787688
-800.0,20.0,0.028977857602431475
-800.0,40.0,0.028250734969730067
-800.0,60.0,0.027365375926530985
-800.0,80.0,0.026273206597195287
-800.0,100.0,0.024947925571908218
-800.0,120.0,0.023388632285263316
-800.0,140.0,0.02161908732822218
-800.0,160.0,0.019683678683710612
-800.0,180.0,0.01764110791783158
-800.0,200.0,0.015557027538367546
-800.0,220.0,0.01349683287372954
-800.0,240.0,0.011519576804889693
-800.0,260.0,0.009673614983219461
-800.0,280.0,0.007994199209398506
-800.0,300.0,0.006502900220690131
-800.0,320.0,0.005208509014696108
-800.0,340.0,0.004108952496113322
-800.0,360.0,0.0031937500966337093
-800.0,380.0,0.002446602310273001
-800.0,400.0,0.001847805341215925
-800.0,420.0,0.0013762988015517846
-800.0,440.0,0.0010112551676365804
-800.0,460.0,0.0007331994378632081
-800.0,480.0,0.0005247017097224823
-800.0,500.0,0.0003707159564652965
-800.0,520.0,0.0002586496914073439
-800.0,540.0,0.00017824699613144872
-800.0,560.0,0.00012135684943726423
-800.0,580.0,8.164420187602739e-05
-800.0,600.0,5.428599815625012e-05
-800.0,620.0,3.568040897884239e-05
-800.0,640.0,2.3185978851145917e-05
-800.0,660.0,1.4898588182516939e-05
-800.0,680.0,9.467950996408374e-06
-800.0,700.0,5.9514422089158596e-06
-800.0,720.0,3.700881505099887e-06
-800.0,740.0,2.277004148425149e-06
-800.0,760.0,1.3862923942234934e-06
-800.0,780.0,8.352813921894394e-07
-800.0,800.0,4.981384096968063e-07
-800.0,820.0,2.9407329038479723e-07
-800.0,840.0,1.718665949209762e-07
-800.0,860.0,9.944412659935949e-08
-800.0,880.0,5.696033681194122e-08
-800.0,900.0,3.2277227956360305e-08
-800.0,920.0,1.80502171539504e-08
-800.0,940.0,9.873517712116182e-09
-800.0,960.0,5.111496190196978e-09
-800.0,980.0,2.1644338196997833e-09
-800.0,1000.0,0.0
-780.0,-1000.0,0.0
-780.0,-980.0,6.217622010130623e-08
-780.0,-960.0,1.41665017237426e-07
-780.0,-940.0,2.6007818419462283e-07
-780.0,-920.0,4.4857441637845864e-07
-780.0,-900.0,7.55185841302974e-07
-780.0,-880.0,1.2557447913604124e-06
-780.0,-860.0,2.0705884875244824e-06
-780.0,-840.0,3.3902284833440748e-06
-780.0,-820.0,5.514655359466877e-06
-780.0,-800.0,8.913061989355398e-06
-780.0,-780.0,1.4313690680019735e-05
-780.0,-760.0,2.2837423999995007e-05
-780.0,-740.0,3.6193787753707606e-05
-780.0,-720.0,5.696423605546188e-05
-780.0,-700.0,8.900470602895397e-05
-780.0,-680.0,0.00013800677013219235
-780.0,-660.0,0.00021226284284183293
-780.0,-640.0,0.00032368325979776713
-780.0,-620.0,0.0004891074930769162
-780.0,-600.0,0.0007319320209680454
-780.0,-580.0,0.001084034537478333
-780.0,-560.0,0.001587896571308821
-780.0,-540.0,0.0022987005415608156
-780.0,-520.0,0.003285990607905942
-780.0,-500.0,0.004634237252907154
-780.0,-480.0,0.006441358511575053
-780.0,-460.0,0.008814005153378135
-780.0,-440.0,0.011858372717230952
-780.0,-420.0,0.015665699317684505
-780.0,-400.0,0.02029268664512902
-780.0,-380.0,0.02573890486701993
-780.0,-360.0,0.031925461431432704
-780.0,-340.0,0.038680978287255134
-780.0,-320.0,0.04574114301888869
-780.0,-300.0,0.052766054378556186
-780.0,-280.0,0.059375483186270915
-780.0,-260.0,0.06519722398021982
-780.0,-240.0,0.0699195917900489
-780.0,-220.0,0.07333720888663965
-780.0,-200.0,0.0753801437916817
-780.0,-180.0,0.07611997331818827
-780.0,-160.0,0.07575151966906003
-780.0,-140.0,0.07455450808977042
-780.0,-120.0,0.0728436950596964
-780.0,-100.0,0.07091792474402014
-780.0,-80.0,0.06901765817348907
-780.0,-60.0,0.06729738667990753
-780.0,-40.0,0.06581532564905289
-780.0,-20.0,0.06453924475131262
-780.0,0.0,0.06336497091674709
-780.0,20.0,0.06214301210362893
-780.0,40.0,0.060708520434822236
-780.0,60.0,0.05891010005472518
-780.0,80.0,0.056633627879635176
-780.0,100.0,0.05381828042162204
-780.0,120.0,0.05046330644259308
-780.0,140.0,0.046625597452040944
-780.0,160.0,0.04240952874475678
-780.0,180.0,0.03795159705239452
-780.0,200.0,0.03340287053108346
-780.0,220.0,0.02891214240039437
-780.0,240.0,0.024612047313458903
-780.0,260.0,0.02060947669463114
-780.0,280.0,0.01698066588232974
-780.0,300.0,0.013770528372125914
-780.0,320.0,0.010995296965273219
-780.0,340.0,0.008647317568088689
-780.0,360.0,0.006700875975360802
-780.0,380.0,0.005118133758371372
-780.0,400.0,0.0038545176491856363
-780.0,420.0,0.0028631780415712925
-780.0,440.0,0.0020983630672203398
-780.0,460.0,0.001517725697985973
-780.0,480.0,0.0010836903939674257
-780.0,500.0,0.0007640612096491331
-780.0,520.0,0.0005320678127334612
-780.0,540.0,0.0003660330540920956
-780.0,560.0,0.00024881743860781513
-780.0,580.0,0.0001671613354120213
-780.0,600.0,0.00011101144182973085
-780.0,620.0,7.288773441078885e-05
-780.0,640.0,4.73227301479427e-05
-780.0,660.0,3.0386727448119175e-05
-780.0,680.0,1.930028503763181e-05
-780.0,700.0,1.2127549408718521e-05
-780.0,720.0,7.540031034662988e-06
-780.0,740.0,4.638982978269486e-06
-780.0,760.0,2.824740931222235e-06
-780.0,780.0,1.702531829354516e-06
-780.0,800.0,1.015839255729728e-06
-780.0,820.0,6.000908474611034e-07
-780.0,840.0,3.510049358138421e-07
-780.0,860.0,2.0329868733554416e-07
-780.0,880.0,1.1658245351286861e-07
-780.0,900.0,6.614974690161329e-08
-780.0,920.0,3.7045680390619994e-08
-780.0,940.0,2.0294044791199345e-08
-780.0,960.0,1.0520517785116755e-08
-780.0,980.0,4.459323905714686e-09
-780.0,1000.0,0.0
-760.0,-1000.0,0.0
-760.0,-980.0,1.32008379740795e-07
-760.0,-960.0,3.0001759854585136e-07
-760.0,-940.0,5.487137204424325e-07
-760.0,-920.0,9.420051140031755e-07
-760.0,-900.0,1.5776092991168614e-06
-760.0,-880.0,2.608632040551978e-06
-760.0,-860.0,4.27633307659428e-06
-760.0,-840.0,6.960204234770115e-06
-760.0,-820.0,1.1254339486523016e-05
-760.0,-800.0,1.808317052595009e-05
-760.0,-780.0,2.887536120204466e-05
-760.0,-760.0,4.5822422591563064e-05
-760.0,-740.0,7.225881708458197e-05
-760.0,-720.0,0.000113213182998563
-760.0,-700.0,0.00017619564105126597
-760.0,-680.0,0.000272302962648518
-760.0,-660.0,0.0004177393483143241
-760.0,-640.0,0.0006358611546978012
-760.0,-620.0,0.0009598512510887192
-760.0,-600.0,0.0014361000310045813
-760.0,-580.0,0.0021282959265586463
-760.0,-560.0,0.003122080452128257
-760.0,-540.0,0.0045298644310096245
-760.0,-520.0,0.006494992953003004
-760.0,-500.0,0.009193862714339298
-760.0,-480.0,0.012833873707056116
-760.0,-460.0,0.017644412774870916
-760.0,-440.0,0.023857818761966403
-760.0,-420.0,0.03167810186773275
-760.0,-400.0,0.0412377377612519
-760.0,-380.0,0.0525472741700252
-760.0,-360.0,0.06544777114912162
-760.0,-340.0,0.0795799693251793
-760.0,-320.0,0.09438394006510303
-760.0,-300.0,0.10913758066272913
-760.0,-280.0,0.12303291832656453
-760.0,-260.0,0.13527897089121277
-760.0,-240.0,0.1452122789064405
-760.0,-220.0,0.1523932687964644
-760.0,-200.0,0.15666875803314068
-760.0,-180.0,0.15818742793129306
-760.0,-160.0,0.15736459518378185
-760.0,-140.0,0.15480324459968098
-760.0,-120.0,0.15118763796990764
-760.0,-100.0,0.14717128249206665
-760.0,-80.0,0.14328083622133075
-760.0,-60.0,0.1398518375641814
-760.0,-40.0,0.1370033515504078
-760.0,-20.0,0.1346500207653583
-760.0,0.0,0.13254394222460694
-760.0,20.0,0.13033577446937047
-760.0,40.0,0.12764375317968818
-760.0,60.0,0.12411995331151197
-760.0,80.0,0.1195047429819049
-760.0,100.0,0.11366285079625828
-760.0,120.0,0.10659770743215959
-760.0,140.0,0.09844434613104702
-760.0,160.0,0.08944452970425658
-760.0,180.0,0.0799102425320296
-760.0,200.0,0.07018276936009682
-760.0,220.0,0.06059416613233995
-760.0,240.0,0.05143629116069356
-760.0,260.0,0.0429402645640646
-760.0,280.0,0.0352668923029516
-760.0,300.0,0.028506735695932373
-760.0,320.0,0.022687391270994686
-760.0,340.0,0.017785179063997944
-760.0,360.0,0.01373865216351778
-760.0,380.0,0.01046189691372939
-760.0,400.0,0.007856268602965585
-760.0,420.0,0.005819842201576671
-760.0,440.0,0.004254365021823072
-760.0,460.0,0.003069850231061948
-760.0,480.0,0.0021871568051291907
-760.0,500.0,0.0015389912230443078
-760.0,520.0,0.0010697727547536496
-760.0,540.0,0.0007347589978115284
-760.0,560.0,0.0004987568688904472
-760.0,580.0,0.0003346651207031338
-760.0,600.0,0.00022201970827200778
-760.0,620.0,0.00014564966829623733
-760.0,640.0,9.450127718083417e-05
-760.0,660.0,6.065208416934499e-05
-760.0,680.0,3.851235426373626e-05
-760.0,700.0,2.419714959450946e-05
-760.0,720.0,1.5045238636492847e-05
-760.0,740.0,9.258983100848679e-06
-760.0,760.0,5.640444757672001e-06
-760.0,780.0,3.4017607796047132e-06
-760.0,800.0,2.031359953196811e-06
-760.0,820.0,1.2011901789650037e-06
-760.0,840.0,7.034287968636195e-07
-760.0,860.0,4.0797363654875413e-07
-760.0,880.0,2.3431349707762723e-07
-760.0,900.0,1.331766405030763e-07
-760.0,920.0,7.471794560381002e-08
-760.0,940.0,4.100669374966243e-08
-760.0,960.0,2.1293773751707537e-08
-760.0,980.0,9.03684599969348e-09
-760.0,1000.0,0.0
-740.0,-1000.0,0.0
-740.0,-980.0,2.7620226372036394e-07
-740.0,-960.0,6.262894331343577e-07
-740.0,-940.0,1.1414600652783135e-06
-740.0,-920.0,1.9510925889116243e-06
-740.0,-900.0,3.2513573810520055e-06
-740.0,-880.0,5.347146671063926e-06
-740.0,-860.0,8.715213957243126e-06
-740.0,-840.0,1.4100000021054116e-05
-740.0,-820.0,2.265893959406173e-05
-740.0,-800.0,3.618171515818683e-05
-740.0,-780.0,5.741873593727463e-05
-740.0,-760.0,9.056898088487825e-05
-740.0,-740.0,0.000141997189954193
-740.0,-720.0,0.00022127596351548674
-740.0,-700.0,0.00034267979173676174
-740.0,-680.0,0.0005272942737274487
-740.0,-660.0,0.0008059413320022485
-740.0,-640.0,0.001223152551576485
